Device ID,First Backup Status,First Backup Size,System Settings Backup,Time Taken,OS Platform,Device OS,User ID
2002991,Complete,174.65,Not Backed Up,0:09,Windows,Win 10,424580
2002983,Complete,124.91,Not Backed Up,0:02,Windows,Win 10,1661372
2002967,Complete,3.13,Not Backed Up,0:00,Mac OS X,Catalina,991925
2002277,Complete,210.12,Not Backed Up,0:05,Windows,Win 10,238229
2002194,Complete,263.33,Not Backed Up,0:02,Windows,Win 10,749528
2001768,Complete,89.90,Not Backed Up,0:03,Windows,Win 10,245714
1998780,Complete,11090.00,Not Backed Up,12:11,Mac OS X,Mojave,245561
1998630,Complete,99.95,Not Backed Up,0:07,Windows,Win 7,238665
1995881,Complete,2.41,Not Backed Up,0:00,Mac OS X,Catalina,549633
1990294,Complete,2.19,Not Backed Up,0:00,Mac OS X,Mojave,197404
1990179,Complete,103.33,Not Backed Up,0:12,Windows,Win 10,237287
1990042,Complete,121.34,Not Backed Up,0:19,Windows,Win 10,1673596
1989613,Complete,122.75,Not Backed Up,0:01,Windows,Win 10,1673598
1989530,Complete,27.36,Not Backed Up,0:00,Mac OS X,Mojave,1673537
1989210,Complete,117.15,Not Backed Up,0:14,Windows,Win 10,1673323
1985431,Complete,106.52,Not Backed Up,0:04,Windows,Win 10,270878
1983335,Complete,34.19,Not Backed Up,0:00,Mac OS X,Catalina,237275
1979533,Complete,119.09,Not Backed Up,0:01,Windows,Win 10,1340953
1978350,Complete,90.70,Not Backed Up,0:01,Windows,Win 10,437558
1978259,Complete,285.39,Not Backed Up,0:08,Windows,Win 7,1376929
1978142,Complete,96.16,Not Backed Up,0:13,Windows,Win 10,723126
1975386,Complete,106.81,Not Backed Up,0:04,Windows,Win 10,302044
1975244,Complete,129.06,Not Backed Up,0:28,Windows,Win 10,1664458
1975189,Complete,62.79,Not Backed Up,0:40,Windows,Win 10,1664438
1973861,Complete,980.40,Not Backed Up,0:15,Windows,Win 10,1663658
1969949,Complete,85.44,Not Backed Up,0:01,Windows,Win 10,589526
1969574,Complete,94.63,Not Backed Up,0:01,Mac OS X,High Sierra,1661015
1969352,Complete,159.62,Not Backed Up,0:06,Windows,Win 10,1660860
1969300,Complete,108.46,Not Backed Up,0:03,Windows,Win 10,1660814
1969216,Complete,93.32,Not Backed Up,0:02,Windows,Win 10,977234
1965980,Complete,322.81,Not Backed Up,0:22,Windows,Win 10,747583
1965961,Complete,90.32,Not Backed Up,0:02,Windows,Win 10,1658041
1964755,Complete,86.41,Not Backed Up,0:02,Windows,Win 10,506883
1963817,Complete,853.95,Not Backed Up,0:28,Windows,Win 10,1104350
1959887,Complete,88.09,Not Backed Up,0:01,Windows,Win 10,237799
1959834,Complete,97.51,Not Backed Up,0:02,Windows,Win 10,237601
1959196,Complete,26.48,Not Backed Up,0:00,Mac OS X,Sierra,155046
1958620,Complete,300.83,Not Backed Up,0:05,Windows,Win 10,237691
1957112,Complete,1204.39,Not Backed Up,0:38,Mac OS X,Mojave,523831
1956964,Complete,1379.73,Not Backed Up,0:01,Mac OS X,Mojave,1651751
1956163,Complete,98.98,Not Backed Up,0:02,Windows,Win 10,472401
1956034,Complete,54.18,Not Backed Up,0:04,Windows,Win 10,1201754
1955967,Complete,172403.67,Not Backed Up,57:30,Mac OS X,Catalina,1651753
1953994,Complete,26.80,Not Backed Up,0:01,Mac OS X,Mojave,1649702
1953949,Complete,106.08,Not Backed Up,0:02,Windows,Win 10,1642333
1953193,Complete,128.56,Not Backed Up,0:02,Windows,Win 10,238207
1952991,Complete,118.00,Not Backed Up,0:01,Windows,Win 10,1649404
1952981,Complete,100.68,Not Backed Up,0:01,Windows,Win 10,1649402
1952701,Complete,159.92,Not Backed Up,0:03,Windows,Win 10,1649263
1950332,Complete,37.75,Not Backed Up,0:04,Mac OS X,Mojave,1645082
1949822,Complete,418.46,Not Backed Up,0:24,Windows,Win 10,521296
1945240,Complete,99.83,Not Backed Up,0:03,Windows,Win 10,704857
1944426,Complete,3090.40,Not Backed Up,1:14,Mac OS X,Catalina,245557
1944339,Complete,27.08,Not Backed Up,0:00,Mac OS X,Catalina,609483
1941385,Complete,555.22,Not Backed Up,0:01,Mac OS X,Sierra,514445
1941060,Complete,359.86,Not Backed Up,0:07,Windows,Win 10,239123
1940778,Complete,668.28,Not Backed Up,0:11,Windows,Win 10,1642333
1939332,Complete,213.69,Not Backed Up,0:21,Windows,Win 10,678109
1938960,Complete,101.08,Not Backed Up,0:02,Windows,Win 10,279582
1938329,Complete,124.81,Not Backed Up,0:02,Windows,Win 10,1640874
1938324,Complete,97.91,Not Backed Up,0:02,Windows,Win 10,1640871
1938322,Complete,88.68,Not Backed Up,0:02,Windows,Win 10,1640870
1938041,Complete,4024.73,Not Backed Up,0:57,Mac OS X,Catalina,1275194
1937857,Complete,123.69,Not Backed Up,0:02,Windows,Win 10,1640752
1936892,Complete,941.93,Not Backed Up,2:25,Windows,Win 10,732467
1936087,Complete,153.23,Not Backed Up,0:02,Windows,Win 10,1243361
1935478,Complete,1990.66,Not Backed Up,28:59,Mac OS X,Mojave,709666
1931349,Complete,13795.76,Not Backed Up,5:14,Mac OS X,Sierra,245792
1930569,Complete,709.46,Not Backed Up,0:13,Windows,Win 10,1636575
1926818,Complete,100.01,Not Backed Up,0:03,Windows,Win 10,394145
1926603,Complete,1.69,Not Backed Up,0:00,Mac OS X,Sierra,529474
1926383,Complete,26.90,Not Backed Up,0:00,Mac OS X,Mojave,1634999
1926266,Complete,88.53,Not Backed Up,0:02,Windows,Win 10,361363
1926111,Complete,87.92,Not Backed Up,0:05,Windows,Win 10,142917
1925720,Complete,1348.92,Not Backed Up,0:24,Windows,Win 10,1634536
1925665,Complete,379.22,Not Backed Up,0:10,Windows,Win 10,1634518
1923691,Complete,133.93,Not Backed Up,2:16,Windows,Win 10,182804
1923690,Complete,9.53,Not Backed Up,0:01,Mac OS X,Catalina,156479
1923128,Complete,149.84,Not Backed Up,0:07,Windows,Win 10,1633008
1922733,Complete,126.97,Not Backed Up,0:02,Windows,Win 10,1632907
1920222,Complete,93394.63,Not Backed Up,68:19,Mac OS X,Mojave,609516
1919484,Complete,211.09,Not Backed Up,0:04,Windows,Win 10,1631098
1916912,Complete,38.57,Not Backed Up,0:02,Windows,Win 10,197404
1916677,Complete,156.06,Not Backed Up,0:49,Windows,Win 10,519339
1916360,Complete,445.56,Not Backed Up,0:11,Windows,Win 10,747545
1914523,Complete,6.75,Not Backed Up,0:00,Mac OS X,Sierra,1628747
1913412,Complete,533.61,Not Backed Up,0:08,Windows,Win 10,1627568
1911985,Complete,173.43,Not Backed Up,0:09,Windows,Win 10,474729
1911183,Complete,86.33,Not Backed Up,0:06,Windows,Win 10,319844
1908143,Complete,2.25,Not Backed Up,0:00,Mac OS X,Mojave,609470
1908066,Complete,4758.89,Not Backed Up,9:48,Mac OS X,Sierra,615708
1907867,Complete,126.00,Not Backed Up,0:01,Mac OS X,Mojave,1624746
1907834,Complete,92.30,Not Backed Up,0:02,Windows,Win 10,1624734
1907804,Complete,88.61,Not Backed Up,0:02,Windows,Win 10,1624724
1905885,Complete,140.21,Not Backed Up,0:06,Windows,Win 10,1624081
1905089,Complete,10.85,Not Backed Up,0:08,Mac OS X,Catalina,1623648
1903317,Complete,30.51,Not Backed Up,0:00,Mac OS X,Catalina,556580
1903133,Complete,151.89,Not Backed Up,0:06,Windows,Win 10,271897
1902505,Complete,11.44,Not Backed Up,0:00,Mac OS X,Catalina,1620006
1900449,Complete,143.09,Not Backed Up,0:01,Windows,Win 10,327988
1899320,Complete,584.82,Not Backed Up,0:09,Windows,Win 10,293275
1899131,Complete,121.75,Not Backed Up,0:03,Windows,Win 10,418070
1899016,Complete,671.33,Not Backed Up,0:21,Windows,Win 10,734838
1897060,Complete,170.45,Not Backed Up,0:20,Windows,Win 10,1616862
1893142,Complete,88.22,Not Backed Up,0:02,Windows,Win 10,1612089
1891795,Complete,113.67,Not Backed Up,0:03,Windows,Win 10,1611558
1891674,Complete,105.22,Not Backed Up,0:03,Windows,Win 10,1611537
1889090,Complete,84.27,Not Backed Up,2:13,Windows,Win 10,659543
1888582,Complete,121.11,Not Backed Up,0:02,Windows,Win 10,1609832
1886985,Complete,130.52,Not Backed Up,0:18,Windows,Win 10,1298075
1886872,Complete,91.26,Not Backed Up,0:01,Windows,Win 10,722266
1886814,Complete,121.44,Not Backed Up,0:03,Windows,Win 10,441390
1884273,Complete,110.10,Not Backed Up,0:01,Windows,Win 10,407223
1882594,Complete,760.14,Not Backed Up,2:13,Windows,Win 10,991055
1881415,Complete,89.44,Not Backed Up,0:14,Windows,Win 7,237662
1881393,Complete,86.24,Not Backed Up,0:06,Windows,Win 10,1584839
1881372,Complete,888.84,Not Backed Up,0:16,Mac OS X,Mojave,609480
1881308,Complete,88.78,Not Backed Up,0:01,Windows,Win 10,756724
1880599,Complete,669.85,Not Backed Up,0:14,Windows,Win 10,1572940
1879055,Complete,602.25,Not Backed Up,0:06,Windows,Win 10,238238
1878423,Complete,288.13,Not Backed Up,0:29,Windows,Win 10,393874
1878220,Complete,104.84,Not Backed Up,0:02,Windows,Win 10,237634
1878005,Complete,124.13,Not Backed Up,0:01,Windows,Win 10,1531703
1878003,Complete,93.43,Not Backed Up,0:02,Windows,Win 10,747807
1877919,Complete,103.94,Not Backed Up,0:01,Windows,Win 10,1531678
1875474,Complete,104.62,Not Backed Up,0:01,Windows,Win 10,1431626
1875259,Complete,160.20,Not Backed Up,0:04,Windows,Win 10,445492
1874497,Complete,112.05,Not Backed Up,0:02,Windows,Win 10,567819
1874415,Complete,153.88,Not Backed Up,0:02,Windows,Win 10,967147
1874103,Complete,99.89,Not Backed Up,0:01,Windows,Win 10,556549
1874014,Complete,113.02,Not Backed Up,0:22,Windows,Win 10,1385678
1873851,Complete,136.88,Not Backed Up,0:05,Mac OS X,Mojave,633126
1872156,Complete,136.13,Not Backed Up,0:23,Windows,Win 10,1528441
1871636,Complete,88.05,Not Backed Up,1:15,Windows,Win 10,996577
1871608,Complete,5579.28,Not Backed Up,1:01,Windows,Win 10,238395
1869612,Complete,315.66,Not Backed Up,0:20,Windows,Win 10,747676
1869097,Complete,50.42,Not Backed Up,2:11,Windows,Win 10,245790
1864908,Complete,115.47,Not Backed Up,0:19,Windows,Win 10,678007
1862547,Complete,74.74,Not Backed Up,0:18,Windows,Win 10,678238
1861889,Complete,156.88,Not Backed Up,0:23,Windows,Win 10,186750
1861781,Complete,112.24,Not Backed Up,0:21,Windows,Win 10,1523352
1861421,Complete,89.15,Not Backed Up,0:02,Windows,Win 10,1523328
1861416,Complete,88.88,Not Backed Up,0:02,Windows,Win 10,1523326
1858584,Complete,119.39,Not Backed Up,0:02,Windows,Win 10,622551
1855406,Complete,81.06,Not Backed Up,0:01,Windows,Win 10,654710
1852006,Complete,136.20,Not Backed Up,0:03,Windows,Win 10,1325376
1851082,Complete,1297.64,Not Backed Up,0:05,Windows,Win 10,238172
1849357,Complete,104.61,Not Backed Up,0:01,Windows,Win 10,1394384
1848567,Complete,92.50,Not Backed Up,0:01,Windows,Win 10,611224
1845798,Complete,97.14,Not Backed Up,0:06,Windows,Win 10,747557
1845682,Complete,101.12,Not Backed Up,0:02,Windows,Win 10,1516500
1845661,Complete,92.77,Not Backed Up,0:02,Windows,Win 10,657913
1843405,Complete,313.40,Not Backed Up,0:02,Windows,Win 10,806008
1842922,Complete,91.37,Not Backed Up,0:02,Windows,Win 10,333138
1840785,Complete,86.57,Not Backed Up,0:02,Windows,Win 10,184997
1840398,Complete,53.29,Not Backed Up,0:04,Windows,Win 10,197472
1837728,Complete,3638.34,Not Backed Up,3:44,Mac OS X,Mojave,1439219
1837543,Complete,240324.81,Not Backed Up,13:05,Mac OS X,Mojave,707596
1834021,Complete,2010.69,Not Backed Up,3:14,Mac OS X,Mojave,1218019
1833162,Complete,85.11,Not Backed Up,0:01,Windows,Win 10,163741
1831155,Complete,26.08,Not Backed Up,0:00,Mac OS X,Mojave,232837
1831022,Complete,5133.43,Not Backed Up,0:21,Mac OS X,Catalina,203571
1830243,Complete,117.95,Not Backed Up,0:03,Windows,Win 10,1434690
1825192,Complete,83.52,Not Backed Up,0:02,Windows,Win 10,1431993
1825126,Complete,2790.90,Not Backed Up,1:41,Mac OS X,Sierra,245559
1822905,Complete,141699.74,Not Backed Up,5:07,Mac OS X,Sierra,292279
1822773,Complete,136.54,Not Backed Up,0:02,Windows,Win 10,183282
1819152,Complete,55800.73,Not Backed Up,3:38,Mac OS X,Catalina,609525
1816225,Complete,1.79,Not Backed Up,0:00,Mac OS X,High Sierra,245451
1815263,Complete,24736.08,Not Backed Up,13:35,Mac OS X,Catalina,1233408
1815193,Complete,90.42,Not Backed Up,0:17,Windows,Win 10,147933
1814922,Complete,51.94,Not Backed Up,0:01,Mac OS X,Mojave,636026
1814831,Complete,147.75,Not Backed Up,0:01,Windows,Win 10,1425256
1814052,Complete,572.82,Not Backed Up,0:27,Windows,Win 10,237603
1810758,Complete,528.77,Not Backed Up,0:07,Windows,Win 10,1422517
1810734,Complete,15.44,Not Backed Up,0:00,Mac OS X,Mojave,237235
1810405,Complete,167.52,Not Backed Up,0:03,Windows,Win 10,1422223
1810400,Complete,6915.26,Not Backed Up,5:59,Mac OS X,Catalina,615701
1810394,Complete,287.09,Not Backed Up,0:03,Windows,Win 10,767652
1810022,Complete,97.26,Not Backed Up,0:12,Windows,Win 10,1422023
1809953,Complete,151.63,Not Backed Up,0:04,Windows,Win 10,1421985
1803877,Complete,0.59,Not Backed Up,0:07,Mac OS X,Catalina,466342
1803771,Complete,1418.21,Not Backed Up,0:02,Mac OS X,Catalina,548183
1800495,Complete,14955.77,Not Backed Up,3:48,Mac OS X,Mojave,1418573
1798026,Complete,33.59,Not Backed Up,0:04,Mac OS X,Mojave,1417242
1796696,Complete,121.05,Not Backed Up,0:03,Windows,Win 10,319387
1794024,Complete,3.92,Not Backed Up,0:00,Mac OS X,Mojave,1415527
1793883,Complete,117.23,Not Backed Up,0:06,Windows,Win 10,237400
1793875,Complete,26.05,Not Backed Up,0:00,Mac OS X,Sierra,520153
1793716,Complete,118.47,Not Backed Up,0:01,Windows,Win 10,1413917
1793546,Complete,137.88,Not Backed Up,0:02,Windows,Win 10,1413847
1793492,Complete,122.12,Not Backed Up,0:01,Windows,Win 10,1413821
1783551,Complete,4258.93,Not Backed Up,2:12,Mac OS X,Mojave,200285
1781729,Complete,119.08,Not Backed Up,0:12,Windows,Win 10,328319
1779497,Complete,8.11,Not Backed Up,0:00,Mac OS X,Mojave,693862
1779236,Complete,39499.62,Not Backed Up,1:59,Mac OS X,Sierra,237188
1778930,Complete,152.48,Not Backed Up,0:06,Windows,Win 10,522633
1778606,Complete,116.71,Not Backed Up,0:01,Windows,Win 10,633188
1777976,Complete,92817.22,Not Backed Up,31:37,Mac OS X,Mojave,238397
1776140,Complete,1.92,Not Backed Up,0:00,Mac OS X,Sierra,1404104
1772891,Complete,107.80,Not Backed Up,0:01,Windows,Win 10,266546
1772322,Complete,164.80,Not Backed Up,0:06,Windows,Win 10,237587
1764046,Complete,87.32,Not Backed Up,0:00,Windows,Win 10,748302
1761968,Complete,170.04,Not Backed Up,0:03,Windows,Win 7,1340953
1761509,Complete,124.44,Not Backed Up,0:01,Windows,Win 10,416958
1758312,Complete,201.69,Not Backed Up,0:04,Windows,Win 7,567816
1758123,Complete,193.52,Not Backed Up,0:04,Windows,Win 10,205879
1755294,Complete,27.16,Not Backed Up,0:01,Mac OS X,Mojave,1394384
1755240,Complete,131.31,Not Backed Up,0:02,Windows,Win 10,567946
1755176,Complete,119.91,Not Backed Up,0:01,Windows,Win 10,238658
1755134,Complete,114.60,Not Backed Up,0:01,Windows,Win 10,1394352
1755130,Complete,122.79,Not Backed Up,0:02,Windows,Win 10,1394350
1755129,Complete,114.54,Not Backed Up,0:01,Windows,Win 10,1394348
1751423,Complete,17601.96,Not Backed Up,3:22,Mac OS X,Mojave,1392365
1750192,Complete,1009.47,Not Backed Up,0:28,Windows,Win 10,1390876
1749747,Complete,90.57,Not Backed Up,0:02,Windows,Win 7,731804
1748262,Complete,39.10,Not Backed Up,0:02,Windows,Win 10,144236
1746127,Complete,116.73,Not Backed Up,0:45,Windows,Win 10,240549
1743310,Complete,2143.12,Not Backed Up,0:51,Mac OS X,Mojave,1387392
1741157,Complete,409.87,Not Backed Up,0:05,Windows,Win 10,1381328
1741016,Complete,166.42,Not Backed Up,0:04,Windows,Win 10,1381285
1741015,Complete,163.57,Not Backed Up,0:03,Windows,Win 10,1381284
1740913,Complete,1.73,Not Backed Up,0:00,Mac OS X,Catalina,237185
1740885,Complete,136.19,Not Backed Up,0:02,Windows,Win 10,1381230
1740880,Complete,137.46,Not Backed Up,0:03,Windows,Win 10,1381229
1738510,Complete,33.79,Not Backed Up,0:05,Mac OS X,Mojave,245211
1738155,Complete,215.34,Not Backed Up,0:01,Windows,Win 10,245765
1735815,Complete,301.02,Not Backed Up,0:05,Windows,Win 10,466486
1735683,Complete,124.09,Not Backed Up,0:01,Windows,Win 10,237660
1733998,Complete,1.96,Not Backed Up,0:00,Mac OS X,Sierra,615587
1733784,Complete,108.66,Not Backed Up,0:01,Windows,Win 10,245550
1732978,Complete,12625.15,Not Backed Up,5:58,Windows,Win 10,237659
1732802,Complete,118.12,Not Backed Up,0:02,Windows,Win 10,1376929
1730906,Complete,119.15,Not Backed Up,0:01,Windows,Win 10,247678
1728258,Complete,3197.26,Not Backed Up,0:18,Windows,Win 10,237823
1728178,Complete,143.18,Not Backed Up,0:03,Windows,Win 10,254715
1727354,Complete,121.55,Not Backed Up,0:01,Windows,Win 10,1374172
1727344,Complete,116.72,Not Backed Up,0:02,Windows,Win 10,1374165
1727055,Complete,172.31,Not Backed Up,0:03,Windows,Win 10,1374083
1725823,Complete,122.59,Not Backed Up,0:01,Windows,Win 10,1363262
1725432,Complete,1628.90,Not Backed Up,3:34,Windows,Win 10,1373373
1721985,Complete,130.46,Not Backed Up,0:02,Windows,Win 10,551920
1719289,Complete,128.47,Not Backed Up,0:02,Windows,Win 10,245899
1718851,Complete,123.76,Not Backed Up,0:01,Windows,Win 10,307004
1718601,Complete,872.94,Not Backed Up,0:05,Windows,Win 10,284704
1716814,Complete,1.93,Not Backed Up,0:00,Mac OS X,Catalina,184513
1713393,Complete,111.39,Not Backed Up,0:01,Windows,Win 10,1367231
1713390,Complete,138.08,Not Backed Up,0:02,Windows,Win 10,1367228
1713370,Complete,120.01,Not Backed Up,0:01,Windows,Win 10,1367221
1713322,Complete,140.03,Not Backed Up,0:02,Windows,Win 10,1216132
1713323,Complete,134.31,Not Backed Up,0:03,Windows,Win 10,1367211
1713321,Complete,141.13,Not Backed Up,0:03,Windows,Win 10,1367210
1713320,Complete,137.40,Not Backed Up,0:02,Windows,Win 10,1367209
1713319,Complete,140.22,Not Backed Up,0:06,Windows,Win 10,1367208
1710822,Complete,125.18,Not Backed Up,0:05,Windows,Win 10,199209
1710419,Complete,135.49,Not Backed Up,0:06,Windows,Win 10,615757
1710276,Complete,121.52,Not Backed Up,0:01,Windows,Win 10,239973
1709774,Complete,90.22,Not Backed Up,0:03,Windows,Win 7,284704
1709338,Complete,84.04,Not Backed Up,0:24,Windows,Win 10,417993
1707337,Complete,125.74,Not Backed Up,0:02,Windows,Win 10,199602
1705934,Complete,9467.28,Not Backed Up,2:41,Windows,Win 10,245624
1703792,Complete,144.20,Not Backed Up,0:03,Windows,Win 10,418005
1701160,Complete,122.86,Not Backed Up,0:01,Windows,Win 10,349456
1700906,Complete,122.06,Not Backed Up,0:02,Windows,Win 10,1315129
1700841,Complete,464.92,Not Backed Up,0:04,Windows,Win 10,1361635
1700756,Complete,99.58,Not Backed Up,0:02,Windows,Win 10,722388
1700570,Complete,7234.91,Not Backed Up,3:52,Mac OS X,Mojave,245461
1700331,Complete,135.69,Not Backed Up,0:02,Windows,Win 10,657011
1700009,Complete,126.94,Not Backed Up,0:01,Windows,Win 10,1361264
1698153,Complete,19596.67,Not Backed Up,2:03,Windows,Win 10,1359697
1696848,Complete,1020.56,Not Backed Up,2:40,Windows,Win 10,747552
1696753,Complete,177.48,Not Backed Up,0:04,Windows,Win 10,1358861
1696483,Complete,117.85,Not Backed Up,0:02,Windows,Win 10,1358621
1696476,Complete,115.21,Not Backed Up,0:02,Windows,Win 10,1358619
1696444,Complete,133.31,Not Backed Up,0:05,Windows,Win 10,1358604
1691792,Complete,183.86,Not Backed Up,0:03,Windows,Win 10,416966
1689297,Complete,117.80,Not Backed Up,0:01,Windows,Win 10,719755
1689093,Complete,145.73,Not Backed Up,0:01,Windows,Win 10,245911
1683065,Complete,2.41,Not Backed Up,0:00,Mac OS X,Mojave,1351621
1682844,Complete,1.82,Not Backed Up,0:00,Mac OS X,Catalina,301426
1682682,Complete,116.96,Not Backed Up,0:01,Windows,Win 10,1351631
1682681,Complete,205.51,Not Backed Up,0:02,Windows,Win 10,701348
1682431,Complete,125.49,Not Backed Up,0:01,Windows,Win 10,1286141
1682213,Complete,1074.59,Not Backed Up,0:10,Windows,Win 10,1351442
1679204,Complete,136.90,Not Backed Up,1:19,Windows,Win 10,747556
1676393,Complete,131.77,Not Backed Up,0:01,Windows,Win 10,425033
1675957,Complete,114.98,Not Backed Up,0:02,Windows,Win 10,1348076
1675827,Complete,2796.25,Not Backed Up,6:10,Windows,Win 10,270751
1675785,Complete,117.18,Not Backed Up,0:01,Windows,Win 10,245603
1673526,Complete,353.17,Not Backed Up,0:20,Windows,Win 10,1347845
1673061,Complete,768.17,Not Backed Up,1:41,Windows,Win 10,1347477
1668344,Complete,1407.12,Not Backed Up,0:17,Windows,Win 10,1332525
1664978,Complete,2722.87,Not Backed Up,0:44,Mac OS X,Mojave,1243391
1664655,Complete,158.99,Not Backed Up,2:20,Windows,Win 10,673897
1664437,Complete,5.58,Not Backed Up,0:00,Mac OS X,Catalina,1207228
1663860,Complete,638.16,Not Backed Up,0:26,Windows,Win 10,1340953
1661547,Complete,126.64,Not Backed Up,0:01,Windows,Win 10,269064
1661221,Complete,257.67,Not Backed Up,0:02,Windows,Win 10,238219
1658434,Complete,19.60,Not Backed Up,0:00,Mac OS X,Catalina,245440
1657069,Complete,137.93,Not Backed Up,0:02,Windows,Win 10,238145
1656834,Complete,716.40,Not Backed Up,0:06,Windows,Win 10,1337478
1654127,Complete,124.16,Not Backed Up,0:01,Windows,Win 10,1335105
1654016,Complete,118.00,Not Backed Up,0:02,Windows,Win 10,1334830
1653955,Complete,315.98,Not Backed Up,0:20,Windows,Win 10,1334807
1653953,Complete,369.40,Not Backed Up,0:03,Windows,Win 10,1334806
1653941,Complete,395.84,Not Backed Up,2:15,Windows,Win 10,1334800
1653836,Complete,115.25,Not Backed Up,0:01,Windows,Win 10,1334768
1651538,Complete,55.98,Not Backed Up,0:20,Windows,Win 10,719164
1651226,Complete,80.93,Not Backed Up,0:00,Windows,Win 10,328323
1650930,Complete,1973.91,Not Backed Up,0:25,Windows,Win 10,1332545
1650872,Complete,2820.90,Not Backed Up,0:44,Windows,Win 10,1332525
1648280,Complete,124.60,Not Backed Up,0:01,Windows,Win 10,270748
1646995,Complete,124.33,Not Backed Up,0:01,Windows,Win 10,702783
1646057,Complete,377.33,Not Backed Up,0:05,Windows,Win 10,615756
1645807,Complete,161.72,Not Backed Up,0:03,Windows,Win 7,244539
1645449,Complete,117.13,Not Backed Up,0:03,Windows,Win 7,237690
